processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
read,employee,{'employees': 'with high attendance'},{},,e9b6f03a-e6c6-4a00-9174-803ebe79e12e,show employees with high attendance,read,employee,{},{'attendance_rate': 'high'},1,SYNTHETIC
update,customer,{},,,5ba5d395-229e-47d9-8ffe-b1269233628f,"update customers with unverified accounts, set verification_status=pending",update,customer,{'verification_status': 'pending'},{'account_status': 'unverified'},2,SYNTHETIC
delete,project,{'hold': ''},{},,8157c63d-9bb5-4f57-beca-8c97ae9d660e,delete projects that are on hold,delete,project,{},{'status': 'on hold'},1,SYNTHETIC
update,task,"{'assignee': '', 'team': 'ate tasks with no assignee'}",{'default': 'no'},,eaaa19a0-a419-4164-a2b7-b017296d50e6,"update tasks with no assignee, set assignee=Default Team",update,task,{'assignee': 'default team'},{'assignee': 'none'},2,SYNTHETIC
delete,feedback,{'spam': ''},{},,5a11b29f-8f1a-42d4-ba88-bdb53f043ae1,delete feedback marked as spam,delete,feedback,{},{'spam_status': 'true'},1,SYNTHETIC
read,reports,{},{},,1803cea0-278f-4897-a7d6-ac9149d79bec,get reports generated weekly,read,report,{},{'frequency': 'weekly'},1,SYNTHETIC
update,film,{},,,cd0d1397-f98c-4b10-9bbe-0064caf729cf,"update movies with critical acclaim, set Rotten_Tomatoes_score=high",update,movie,{'rotten_tomatoes_score': 'high'},{'critical_acclaim': 'true'},2,SYNTHETIC
delete,a,{'albums': 'with low sales'},{},,6ac01b48-0e9f-4894-a28e-1d950116de69,delete albums with low sales,delete,album,{},{'sales_status': 'low'},1,SYNTHETIC
read,podcast,{'large_following': ''},{},,ae331095-2243-4e6c-a064-6adc51d794a9,get podcasts with a large following,read,podcast,{},{'follower_count': 'large'},1,SYNTHETIC
update,ingredients,{'reorder_needed': 'true'},{'low_stock': ''},,2104ae46-b934-451c-a042-48546da54060,"update ingredients with low stock, set reorder_needed=true",update,ingredient,{'reorder_needed': 'true'},{'stock_level': 'low'},2,SYNTHETIC
delete,car,{'salvage': ''},{},,4b1c2ae1-4c39-426a-9e63-dfb7cba321d6,delete cars listed for salvage,delete,car,{},{'listing_status': 'salvage'},1,SYNTHETIC
read,pet,{'house_trained': ''},{},,21340f66-1e9f-4abf-8131-ce0384921f68,get pets that are house-trained,read,pet,{},{'house_trained': 'true'},1,SYNTHETIC
update,computer,{},,,163bb7e8-6983-46da-b6bb-a349c74e9b1a,"update computers with extended warranty, set service_agreement=active",update,computer,{'service_agreement': 'active'},{'extended_warranty': 'true'},2,SYNTHETIC
delete,appliances,{'appliances': 'consuming too much power'},{},,3d762c9f-d04f-40d1-9d24-ac8a0cc436ee,delete appliances consuming too much power,delete,appliance,{},{'power_consumption_status': 'high'},1,SYNTHETIC
read,foot,"{'footwear': 'from', 'sustainable_materials': ''}",{},,9efa7e7d-fa24-422f-b370-d4e81ecfba69,get footwear made from sustainable materials,read,footwear,{},{'material_sustainability': 'high'},1,SYNTHETIC
update,buildings,{'preservation_status': 'ongoing'},{'historical_value': ''},,a184f3ac-a932-4bd6-930e-837c70f0a858,"update buildings with historical value, set preservation_status=ongoing",update,building,{'preservation_status': 'ongoing'},{'historical_value': 'true'},2,SYNTHETIC
delete,software,{'critical_security': 'vulnerabilities'},{},,bcfd00f7-1a99-40b4-85b7-11a08ba1b7f8,delete software with critical security vulnerabilities,delete,software,{},{'security_vulnerabilities': 'critical'},1,SYNTHETIC
read,consoles,{'limited_edition': 'bundles'},{},,02a76848-21ad-459d-b9f4-0eeb348cc9e1,get consoles with limited edition bundles,read,console,{},{'edition_type': 'limited'},1,SYNTHETIC
update,museum,{'funding_status': 'stable'},{'museums': 'with public funding'},,d510518b-8320-4899-ae32-78f52f356bca,"update museums with public funding, set funding_status=stable",update,museum,{'funding_status': 'stable'},{'funding_source': 'public'},2,SYNTHETIC
delete,landmarks,{'landmarks': 'that are temporarily closed'},{},,89562cd6-7327-426e-87b3-ee36bb7c152c,delete landmarks that are temporarily closed,delete,landmark,{},{'status': 'temporarily closed'},1,SYNTHETIC
read,city,{'vibrant_nightlife': ''},{},,baa7e7bd-0d48-4376-9f7e-e7a8df56b8fe,get cities with a vibrant nightlife,read,city,{},{'nightlife_vibrancy': 'high'},1,SYNTHETIC
update,animal,{},,,160197b6-2661-441a-bb41-3c944f900017,"update animals in captivity, set enclosure_size=larger",update,animal,{'enclosure_size': 'larger'},{'captivity_status': 'true'},2,SYNTHETIC
delete,stars,{},{},,f585532e-d5b9-4f00-ab21-fc0dad2fb073,delete stars that are dying,delete,star,{},{'life_stage': 'dying'},1,SYNTHETIC
read,universe,{'ongoing_expansion': ''},{},,555c67b4-0aa3-4951-9083-bf2b3b55d89f,get universe with ongoing expansion,read,universe,{},{'expansion_status': 'ongoing'},1,SYNTHETIC
update,paintings,{'conservation_status': 'high priority'},{'conservation': 'needs'},,659af5de-55af-404a-8ca5-cf1edd78145b,"update paintings with conservation needs, set conservation_status=high priority",update,painting,{'conservation_status': 'high priority'},{'conservation_needs': 'true'},2,SYNTHETIC
add,subject,{'exam_type': 'final'},{},,e3c99141-d42f-4f02-9f0b-fd3b37c00168,add subject with exam_type=final,add,subject,{'exam_type': 'final'},{},1,SYNTHETIC
add,outcome,{'approval_status': 'approved'},{},,a9602829-db9d-4f31-b99b-9349c947804f,add outcome with approval_status=approved,add,outcome,{'approval_status': 'approved'},{},1,SYNTHETIC
add,test,{'date_administered': '2025-06-10'},{},,84dcdcac-33bc-45a9-98d5-8a81bf22c5a2,add test with date_administered=2025-06-10,add,test,{'date_administered': '2025-06-10'},{},1,SYNTHETIC
add,course,"{'duration': '16', 'weeks': ''}",{},,43281746-1590-4e50-9671-997ca3c96b39,add course with duration=16 weeks,add,course,{'duration': '16 weeks'},{},1,SYNTHETIC
add,employee,{'start_date': '2020-01-01'},{},,d0e7f18d-5be3-43c5-a01b-72f85c2bd199,add employee with start_date=2020-01-01,add,employee,{'start_date': '2020-01-01'},{},1,SYNTHETIC
add,customer,{'contact_preference': 'phone'},{},,c146f2de-26fb-4276-9c88-9d2bb0862024,add customer with contact_preference=phone,add,customer,{'contact_preference': 'phone'},{},1,SYNTHETIC
add,project,{'development': ''},{},,d9336435-ae37-4e66-bed0-3adcce543c20,add project with current_phase=development,add,project,{'current_phase': 'development'},{},1,SYNTHETIC
add,event,{'virtual_option': 'true'},{},,4d47c1e6-4b00-479a-9346-ff381e045dd6,add event with virtual_option=true,add,event,{'virtual_option': 'true'},{},1,SYNTHETIC
read,event,{'events': 'with an online option'},{},,1b64d5dd-00d3-4c6a-94d7-eb7af5c6f97c,show events with an online option,read,event,{},{'online_option': 'true'},1,SYNTHETIC
update,users,{},,,2100298e-d3a0-44a5-9922-ff0a6fccce2a,"update users with pending email verification, set verification_sent=true",update,user,{'verification_sent': 'true'},{'email_verification_status': 'pending'},2,SYNTHETIC
delete,a,{},{},,50870a1f-6406-4585-9d15-8666ecc792e4,delete documents that are outdated,delete,document,{},{'status': 'outdated'},1,SYNTHETIC
read,songs,{'charts': ''},{},,1ac0fecf-5558-4c6d-a329-ab3346428e9f,show songs on trending charts,read,song,{},{'trending_status': 'true'},1,SYNTHETIC
update,play,{},,,24b9fcfb-2c83-4f68-8d49-cf32126514c9,"update playlists with no cover art, set default_cover=true",update,playlist,{'default_cover': 'true'},{'cover_art': 'none'},2,SYNTHETIC
delete,recipe,{'recipes': 'with complex instructions'},{},,aa5b394f-c508-41e8-83af-450290f357f0,delete recipes with complex instructions,delete,recipe,{},{'instruction_complexity': 'complex'},1,SYNTHETIC
read,restaurant,{},{},,a7b9fbf9-eaee-4202-ab0a-4b03f9b88b93,show restaurants with a Michelin star,read,restaurant,{},{'michelin_star': 'true'},1,SYNTHETIC
update,houses,{'last_clause': 'true'},{'recent_renovations': ''},,0027cbbe-5301-4fc1-a46b-711796fffac0,"update houses with recent renovations, set last_renovation_date=2024-12-01",update,house,{'last_renovation_date': '2024-12-01'},{'recent_renovation': 'true'},2,SYNTHETIC
delete,plant,"{'plants': 'with signs of', 'disease': ''}",{},,4eb99f9e-8bb8-4c94-8bba-fbbe03830404,delete plants with signs of disease,delete,plant,{},{'health_status': 'diseased'},1,SYNTHETIC
read,phones,{},{},,ad148941-9d24-4963-8a9d-a20b5e8c08c6,show phones with biometric security,read,phone,{},{'security_features': 'biometric'},1,SYNTHETIC
update,clothing,{},,,d3d3347e-c5f8-4c34-886d-ea8f26114609,"update clothing items in seasonal sale, set sale_price=reduced",update,clothing,{'sale_price': 'reduced'},{'sale_status': 'seasonal'},2,SYNTHETIC
delete,furniture,{},{},,aabaa655-547d-4d20-90e2-755b2804be80,delete furniture that is custom-made,delete,furniture,{},{'custom_made': 'true'},1,SYNTHETIC
read,devices,{'active_subscriptions': ''},{},,80303978-a914-4fa9-984e-1c7bea2b9df5,show devices with active subscriptions,read,device,{},{'subscription_status': 'active'},1,SYNTHETIC
update,game,{},,,5218de19-b4b8-4c52-88d5-db009252a087,"update games with upcoming DLC, set DLC_announced=true",update,game,{'dlc_announced': 'true'},{'upcoming_dlc': 'true'},2,SYNTHETIC
delete,artwork,{'artworks': 'with disputed ownership'},{},,edd1c1df-25fa-4a41-bc66-9c465c00c14c,delete artworks with disputed ownership,delete,artwork,{},{'ownership_status': 'disputed'},1,SYNTHETIC
read,monument,{'monuments': 'receiving high tourist traffic'},{},,5a75c29f-c2ee-4dce-b4ae-c94857f7795e,show monuments receiving high tourist traffic,read,monument,{},{'tourist_traffic': 'high'},1,SYNTHETIC
update,countries,{'aid_program': 'active'},{'economies': ''},,51baf42f-d250-418c-8c18-dd45f9bf06b3,"update countries with developing economies, set aid_program=active",update,country,{'aid_program': 'active'},{'economic_status': 'developing'},2,SYNTHETIC
delete,person,{'criminal_records': ''},{},,70e70020-430e-4b84-9430-4d6753d08ca0,delete persons with criminal records,delete,person,{},{'criminal_record': 'true'},1,SYNTHETIC
read,planets,{'extreme_weather': ''},{},,f288f4a0-4d38-4c6c-bc5a-e047ef5f7926,show planets with extreme weather,read,planet,{},{'weather_condition': 'extreme'},1,SYNTHETIC
update,galaxies,{},,,3070d4e0-38df-4306-b7c1-fc8f016f4e3c,"update galaxies with active galactic nuclei, set AGN_research=ongoing",update,galaxy,{'agn_research': 'ongoing'},{'active_galactic_nuclei': 'true'},2,SYNTHETIC
delete,instruments,{'instruments': 'that are broken'},{},,03fea24c-c2cb-40fa-841a-2b71ddc572a6,delete instruments that are broken,delete,instrument,{},{'condition': 'broken'},1,SYNTHETIC
add,a,{'scholarship': 'full'},{},,cb6fbcf6-655f-42c6-8faa-8744bc63a54e,add a student with scholarship=full,add,student,{'scholarship': 'full'},{},1,SYNTHETIC
add,teacher,"{'teaching_experience': '10', 'years': ''}",{},,f9ded820-be3f-4550-8091-7f1d3ffdebb3,add teacher with teaching_experience=10 years,add,teacher,{'teaching_experience': '10 years'},{},1,SYNTHETIC
add,in,"{'invoice': 'with', 'payment_due_date': '2025-07-20'}",{},,1b14a091-e548-4cc0-a699-404c85a50fff,add invoice with payment_due_date=2025-07-20,add,invoice,{'payment_due_date': '2025-07-20'},{},1,SYNTHETIC
add,article,{'number_of_citations': '50'},{},,7dc97555-8757-4579-8d52-78a365e980d6,add article with number_of_citations=50,add,article,{'number_of_citations': '50'},{},1,SYNTHETIC
add,book,{'binding_type': 'hardcover'},{},,cef9cd56-c87c-47b9-b25d-386c87de7acd,add book with binding_type=hardcover,add,book,{'binding_type': 'hardcover'},{},1,SYNTHETIC
add,product,{},{},,1a30aadc-5973-479a-99f0-25738f9cf40d,add product with customer_rating=4.5,add,product,{'customer_rating': '4.5'},{},1,SYNTHETIC
add,order,{'delivery_address_type': 'residential'},{},,e965876b-3449-4491-aee3-90e93b607120,add order with delivery_address_type=residential,add,order,{'delivery_address_type': 'residential'},{},1,SYNTHETIC
add,task,{'due_time': '5:00 pm'},{},,a8527e10-1727-4be4-94e3-654e6a4f70f9,add task with due_time=5:00 PM,add,task,{'due_time': '5:00 pm'},{},1,SYNTHETIC
add,feedback,{'status': 'new'},{},,7d8b2b08-9044-465e-8654-b24fe73c14ae,add feedback with status=new,add,feedback,{'status': 'new'},{},1,SYNTHETIC
add,user,{'signup_date': '2022-08-01'},{},,b4e4e025-02a9-4835-a9d0-e1bd6a320a7f,add user with signup_date=2022-08-01,add,user,{'signup_date': '2022-08-01'},{},1,SYNTHETIC
add,report,{'data_range': 'last quarter'},{},,6d816d90-de9b-4158-bc93-58be2c321900,add report with data_range=last quarter,add,report,{'data_range': 'last quarter'},{},1,SYNTHETIC
add,document,{},{},,08adc07a-5f02-4242-8ab9-20ca2772c12e,add document with version_number=2.0,add,document,{'version_number': '2.0'},{},1,SYNTHETIC
add,film,{'streaming_platform': 'netflix'},{},,b1211f4d-c6ca-42ee-b35d-87b6cd41aac5,add movie with streaming_platform=Netflix,add,movie,{'streaming_platform': 'netflix'},{},1,SYNTHETIC
add,song,{'music_video': 'true'},{},,d2c8a21a-e3db-4b62-a49b-0a6ecb7cbf9b,add song with music_video=true,add,song,{'music_video': 'true'},{},1,SYNTHETIC
add,album,{'format': 'digital'},{},,16bc32d2-5874-4921-9e96-406581991ca9,add album with format=digital,add,album,{'format': 'digital'},{},1,SYNTHETIC
add,play,{},{},,e8fb06f1-695e-4d04-8e0d-fb4fe82bfab0,add playlist with collaborative_editing=true,add,playlist,{'collaborative_editing': 'true'},{},1,SYNTHETIC
add,podcast,{},{},,6bf79575-1563-4cd3-90d8-3e43eda0f902,add podcast with guest_speaker=Dr. Neil deGrasse Tyson,add,podcast,{'guest_speaker': 'dr. neil degrasse tyson'},{},1,SYNTHETIC
add,ingredient,{'storage_temperature': 'room temperature'},{},,e021db2e-6c2f-484a-b7fc-65f8057924fb,add ingredient with storage_temperature=room temperature,add,ingredient,{'storage_temperature': 'room temperature'},{},1,SYNTHETIC
add,car,{'drive_type': 'awd'},{},,a9af09b2-8702-4c04-82a1-e53ab4661313,add car with drive_type=AWD,add,car,{'drive_type': 'awd'},{},1,SYNTHETIC
add,pet,{'vaccination_record_up_to_date': 'true'},{},,27ef6663-4388-4332-9dc7-79e7c347229c,add pet with vaccination_record_up_to_date=true,add,pet,{'vaccination_record_up_to_date': 'true'},{},1,SYNTHETIC
add,computer,{'storage_capacity': '1tb'},{},,92180af6-cc99-4664-b46a-e86da7c48d6f,add computer with storage_capacity=1TB,add,computer,{'storage_capacity': '1tb'},{},1,SYNTHETIC
add,app,{'appliance': 'with'},{},,9785b0e4-2ad6-4c93-b7c5-69b620965930,add appliance with smart_features_enabled=true,add,appliance,{'smart_features_enabled': 'true'},{},1,SYNTHETIC
add,foot,{'closure': 'velcro'},{},,6dc48af3-5133-4e2b-9d7d-ce73c9aee12d,add footwear with closure=velcro,add,footwear,{'closure': 'velcro'},{},1,SYNTHETIC
add,building,{'number_of_units': '50'},{},,434cd6c4-95f1-478b-969c-0ec1118096f0,add building with number_of_units=50,add,building,{'number_of_units': '50'},{},1,SYNTHETIC
add,software,{'subscription_model': 'monthly'},{},,29e05110-8820-4f98-908d-ec1743c163ee,add software with subscription_model=monthly,add,software,{'subscription_model': 'monthly'},{},1,SYNTHETIC
add,console,{'backward_compatibility': 'true'},{},,e6a4a4d8-b8a3-4c50-9a7a-cb1c6243d284,add console with backward_compatibility=true,add,console,{'backward_compatibility': 'true'},{},1,SYNTHETIC
add,museum,{'visitor_count_per_year': '5 million'},{},,284da98c-6ebb-4da9-9edf-9816ad82c027,add museum with visitor_count_per_year=5 million,add,museum,{'visitor_count_per_year': '5 million'},{},1,SYNTHETIC
add,landmark,{'tourism_rating': '5 stars'},{},,e38cad3e-8371-44bc-9640-149ebbc0561c,add landmark with tourism_rating=5 stars,add,landmark,{'tourism_rating': '5 stars'},{},1,SYNTHETIC
add,city,{},{},,df93f740-143e-4170-a769-697a6b2db43d,add city with average_rainfall=1000mm,add,city,{'average_rainfall': '1000mm'},{},1,SYNTHETIC
add,animal,{},{},,c0157c85-1c8a-4b44-856b-218be166dfb9,add animal with average_height=1.5m,add,animal,{'average_height': '1.5m'},{},1,SYNTHETIC
add,star,{'distance_from_sun': '10 light-years'},{},,5efe936e-6476-4d53-b441-a308ca67bad3,add star with distance_from_sun=10 light-years,add,star,{'distance_from_sun': '10 light-years'},{},1,SYNTHETIC
add,universe,{},{},,49a7e94f-5ddc-49f5-83a4-ce33da63440a,add universe with cosmological_constant=positive,add,universe,{'cosmological_constant': 'positive'},{},1,SYNTHETIC
add,painting,{'condition': 'excellent'},{},,b556679e-3241-4420-9cef-d6d8da252cd9,add painting with condition=excellent,add,painting,{'condition': 'excellent'},{},1,SYNTHETIC
add,recipe,{'dietary_restrictions': 'vegetarian'},{},,5b2b3a33-d0fd-4452-993a-65903747d4c6,add recipe with dietary_restrictions=vegetarian,add,recipe,{'dietary_restrictions': 'vegetarian'},{},1,SYNTHETIC
add,restaurant,{},{},,94227b13-c4b4-4748-97c7-e00e48b22510,add restaurant with outdoor_seating=true,add,restaurant,{'outdoor_seating': 'true'},{},1,SYNTHETIC
add,house,{'property_type': 'single-family'},{},,7e271d17-cd67-4bc6-9d26-b1e06d3fa9f0,add house with property_type=single-family,add,house,{'property_type': 'single-family'},{},1,SYNTHETIC
add,plant,{'bloom_season': 'spring'},{},,e84a6755-c71a-4119-84bc-8d8d04aea37b,add plant with bloom_season=spring,add,plant,{'bloom_season': 'spring'},{},1,SYNTHETIC
add,phone,{'operating_system': 'android'},{},,3b071e8e-46ba-41e4-86ad-9c8d0c2975ba,add phone with operating_system=Android,add,phone,{'operating_system': 'android'},{},1,SYNTHETIC
add,clothing,{'wash_instructions': 'wash'},{},,2b5293f1-af36-423c-903e-8ee0402b6ed2,add clothing with wash_instructions='Machine wash cold',add,clothing,{'wash_instructions': 'machine wash cold'},{},1,SYNTHETIC
add,furniture,{'assembly_difficulty': 'easy'},{},,05c4e024-a0ba-4940-8b8a-521a23ff2a6c,add furniture with assembly_difficulty=easy,add,furniture,{'assembly_difficulty': 'easy'},{},1,SYNTHETIC
add,device,{'connectivity_type': 'bluetooth'},{},,8ff3e901-7a7b-4250-91ff-acfe9d1ddce0,add device with connectivity_type=Bluetooth,add,device,{'connectivity_type': 'bluetooth'},{},1,SYNTHETIC
add,game,{'minimum_age_rating': '10+'},{},,53c7c5a1-1717-45de-9e58-9d2713b00564,add game with minimum_age_rating=10+,add,game,{'minimum_age_rating': '10+'},{},1,SYNTHETIC
add,artwork,{},{},,c2b31df4-e7e4-4ef7-8100-d3c4c79f2069,add artwork with historical_period=Renaissance,add,artwork,{'historical_period': 'renaissance'},{},1,SYNTHETIC
add,monument,{'construction_material': 'stone'},{},,905ee57c-fc66-4f5f-b4c6-b41cf71b5f59,add monument with construction_material=stone,add,monument,{'construction_material': 'stone'},{},1,SYNTHETIC
